"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US36021001400","Census Tract 14; Columbia County; New York","3630","22",
"1400000US36021001500","Census Tract 15; Columbia County; New York","1255","154",
"1400000US36021001600","Census Tract 16; Columbia County; New York","3353","17",
"1400000US36021001700","Census Tract 17; Columbia County; New York","1440","180",
"1400000US36021001800","Census Tract 18; Columbia County; New York","1508","235",
"1400000US36021001900","Census Tract 19; Columbia County; New York","2103","192",
"1400000US36021002000","Census Tract 20; Columbia County; New York","1759","238",
"1400000US36023970100","Census Tract 9701; Cortland County; New York","3259","249",
"1400000US36023970201","Census Tract 9702.01; Cortland County; New York","2269","216",
"1400000US36023970202","Census Tract 9702.02; Cortland County; New York","3188","84",
"1400000US36023970300","Census Tract 9703; Cortland County; New York","3072","82",
"1400000US36023970400","Census Tract 9704; Cortland County; New York","2759","317",
"1400000US36023970500","Census Tract 9705; Cortland County; New York","3956","504",
"1400000US36023970600","Census Tract 9706; Cortland County; New York","2760","435",
"1400000US36023970700","Census Tract 9707; Cortland County; New York","3759","440",
"1400000US36023970800","Census Tract 9708; Cortland County; New York","2558","108",
"1400000US36023970900","Census Tract 9709; Cortland County; New York","4541","530",
"1400000US36023971000","Census Tract 9710; Cortland County; New York","5631","324",
"1400000US36023971100","Census Tract 9711; Cortland County; New York","4802","281",
"1400000US36023971200","Census Tract 9712; Cortland County; New York","4201","330",
"1400000US36025970101","Census Tract 9701.01; Delaware County; New York","1472","223",
"1400000US36025970102","Census Tract 9701.02; Delaware County; New York","2964","21",
"1400000US36025970200","Census Tract 9702; Delaware County; New York","3131","234",
"1400000US36025970300","Census Tract 9703; Delaware County; New York","2465","244",
"1400000US36025970401","Census Tract 9704.01; Delaware County; New York","1778","348",
"1400000US36025970402","Census Tract 9704.02; Delaware County; New York","3766","342",
"1400000US36025970501","Census Tract 9705.01; Delaware County; New York","2228","297",
"1400000US36025970502","Census Tract 9705.02; Delaware County; New York","1459","269",
"1400000US36025970601","Census Tract 9706.01; Delaware County; New York","2177","312",
"1400000US36025970602","Census Tract 9706.02; Delaware County; New York","3111","311",
"1400000US36025970700","Census Tract 9707; Delaware County; New York","2322","302",
"1400000US36025970800","Census Tract 9708; Delaware County; New York","3509","34",
"1400000US36025970900","Census Tract 9709; Delaware County; New York","1398","17",
"1400000US36025971000","Census Tract 9710; Delaware County; New York","2679","230",
"1400000US36025971100","Census Tract 9711; Delaware County; New York","2196","308",
"1400000US36025971200","Census Tract 9712; Delaware County; New York","3350","19",
"1400000US36025971300","Census Tract 9713; Delaware County; New York","1847","309",
"1400000US36025971400","Census Tract 9714; Delaware County; New York","2785","27",
"1400000US36027010000","Census Tract 100; Dutchess County; New York","3830","17",
"1400000US36027020003","Census Tract 200.03; Dutchess County; New York","4616","499",
"1400000US36027020004","Census Tract 200.04; Dutchess County; New York","2693","314",
"1400000US36027020005","Census Tract 200.05; Dutchess County; New York","5085","460",
"1400000US36027030000","Census Tract 300; Dutchess County; New York","4065","24",
"1400000US36027040001","Census Tract 400.01; Dutchess County; New York","4734","457",
"1400000US36027040003","Census Tract 400.03; Dutchess County; New York","3667","457",
"1400000US36027050102","Census Tract 501.02; Dutchess County; New York","3807","375",
"1400000US36027050103","Census Tract 501.03; Dutchess County; New York","5909","584",
"1400000US36027050104","Census Tract 501.04; Dutchess County; New York","6214","632",
"1400000US36027050203","Census Tract 502.03; Dutchess County; New York","5322","562",
"1400000US36027050204","Census Tract 502.04; Dutchess County; New York","2822","343",
"1400000US36027050205","Census Tract 502.05; Dutchess County; New York","5653","508",
"1400000US36027060100","Census Tract 601; Dutchess County; New York","5710","479",
"1400000US36027060201","Census Tract 602.01; Dutchess County; New York","3624","499",
"1400000US36027060202","Census Tract 602.02; Dutchess County; New York","4560","579",
"1400000US36027060301","Census Tract 603.01; Dutchess County; New York","4202","491",
"1400000US36027060302","Census Tract 603.02; Dutchess County; New York","2433","391",
"1400000US36027060400","Census Tract 604; Dutchess County; New York","2177","212",
"1400000US36027070101","Census Tract 701.01; Dutchess County; New York","4253","513",
"1400000US36027070102","Census Tract 701.02; Dutchess County; New York","3652","643",
"1400000US36027070201","Census Tract 702.01; Dutchess County; New York","2757","387",
"1400000US36027070301","Census Tract 703.01; Dutchess County; New York","5888","705",
"1400000US36027070401","Census Tract 704.01; Dutchess County; New York","4632","449",
"1400000US36027080103","Census Tract 801.03; Dutchess County; New York","4719","325",
"1400000US36027080104","Census Tract 801.04; Dutchess County; New York","4263","486",
"1400000US36027080201","Census Tract 802.01; Dutchess County; New York","4250","370",
"1400000US36027080202","Census Tract 802.02; Dutchess County; New York","2903","458",
"1400000US36027090000","Census Tract 900; Dutchess County; New York","2427","169",
"1400000US36027100000","Census Tract 1000; Dutchess County; New York","2975","20",
"1400000US36027110003","Census Tract 1100.03; Dutchess County; New York","4032","386",
"1400000US36027110004","Census Tract 1100.04; Dutchess County; New York","1967","309",
"1400000US36027110005","Census Tract 1100.05; Dutchess County; New York","2021","301",
"1400000US36027120000","Census Tract 1200; Dutchess County; New York","2078","168",
"1400000US36027130003","Census Tract 1300.03; Dutchess County; New York","5249","396",
"1400000US36027130004","Census Tract 1300.04; Dutchess County; New York","1784","278",
"1400000US36027130005","Census Tract 1300.05; Dutchess County; New York","2762","363",
"1400000US36027140101","Census Tract 1401.01; Dutchess County; New York","7137","714",
"1400000US36027140201","Census Tract 1402.01; Dutchess County; New York","2443","347",
"1400000US36027140202","Census Tract 1402.02; Dutchess County; New York","4892","659",
"1400000US36027140301","Census Tract 1403.01; Dutchess County; New York","3094","524",
"1400000US36027140302","Census Tract 1403.02; Dutchess County; New York","2654","291",
"1400000US36027140400","Census Tract 1404; Dutchess County; New York","5307","537",
"1400000US36027140500","Census Tract 1405; Dutchess County; New York","2617","376",
"1400000US36027140602","Census Tract 1406.02; Dutchess County; New York","3030","465",
"1400000US36027140700","Census Tract 1407; Dutchess County; New York","7063","834",
"1400000US36027140801","Census Tract 1408.01; Dutchess County; New York","2616","348",
"1400000US36027150003","Census Tract 1500.03; Dutchess County; New York","2680","212",
"1400000US36027150004","Census Tract 1500.04; Dutchess County; New York","3029","227",
"1400000US36027150005","Census Tract 1500.05; Dutchess County; New York","2505","231",
"1400000US36027150006","Census Tract 1500.06; Dutchess County; New York","1816","263",
"1400000US36027160003","Census Tract 1600.03; Dutchess County; New York","2600","291",
"1400000US36027160004","Census Tract 1600.04; Dutchess County; New York","2314","290",
"1400000US36027160005","Census Tract 1600.05; Dutchess County; New York","2693","17",
"1400000US36027170000","Census Tract 1700; Dutchess County; New York","3692","24",
"1400000US36027180001","Census Tract 1800.01; Dutchess County; New York","4574","21",
"1400000US36027190101","Census Tract 1901.01; Dutchess County; New York","3468","370",
"1400000US36027190102","Census Tract 1901.02; Dutchess County; New York","2332","380",
"1400000US36027190203","Census Tract 1902.03; Dutchess County; New York","2476","306",
"1400000US36027190204","Census Tract 1902.04; Dutchess County; New York","5514","534",
"1400000US36027190301","Census Tract 1903.01; Dutchess County; New York","3677","487",
"1400000US36027190401","Census Tract 1904.01; Dutchess County; New York","2345","326",
"1400000US36027190402","Census Tract 1904.02; Dutchess County; New York","3251","359",
"1400000US36027200001","Census Tract 2000.01; Dutchess County; New York","3118","204",
"1400000US36027200002","Census Tract 2000.02; Dutchess County; New York","1382","205",
"1400000US36027210101","Census Tract 2101.01; Dutchess County; New York","5079","565",
"1400000US36027210201","Census Tract 2102.01; Dutchess County; New York","4284","473",
"1400000US36027210301","Census Tract 2103.01; Dutchess County; New York","4484","447",
"1400000US36027220101","Census Tract 2201.01; Dutchess County; New York","3869","681",
"1400000US36027220102","Census Tract 2201.02; Dutchess County; New York","941","543",
"1400000US36027220201","Census Tract 2202.01; Dutchess County; New York","4253","678",
"1400000US36027220300","Census Tract 2203; Dutchess County; New York","4401","651",
"1400000US36027220700","Census Tract 2207; Dutchess County; New York","2660","561",
"1400000US36027220801","Census Tract 2208.01; Dutchess County; New York","3502","492",
"1400000US36027220901","Census Tract 2209.01; Dutchess County; New York","4205","625",
"1400000US36027221001","Census Tract 2210.01; Dutchess County; New York","3877","571",
"1400000US36027221100","Census Tract 2211; Dutchess County; New York","4009","728",
"1400000US36027300000","Census Tract 3000; Dutchess County; New York","5775","314",
"1400000US36027410000","Census Tract 4100; Dutchess County; New York","3893","404",
"1400000US36027610000","Census Tract 6100; Dutchess County; New York","1748","103",
"1400000US36027640001","Census Tract 6400.01; Dutchess County; New York","897","23",
"1400000US36027640002","Census Tract 6400.02; Dutchess County; New York","536","25",
"1400000US36029000110","Census Tract 1.10; Erie County; New York","2621","512",
"1400000US36029000200","Census Tract 2; Erie County; New York","4217","669",
"1400000US36029000500","Census Tract 5; Erie County; New York","2061","402",
"1400000US36029000600","Census Tract 6; Erie County; New York","4418","546",
"1400000US36029000700","Census Tract 7; Erie County; New York","3730","457",
"1400000US36029000800","Census Tract 8; Erie County; New York","4975","814",
"1400000US36029000900","Census Tract 9; Erie County; New York","2280","330",
"1400000US36029001000","Census Tract 10; Erie County; New York","6225","1115",
"1400000US36029001100","Census Tract 11; Erie County; New York","3323","391",
"1400000US36029001403","Census Tract 14.03; Erie County; New York","2127","442",
"1400000US36029001404","Census Tract 14.04; Erie County; New York","547","173",
"1400000US36029001500","Census Tract 15; Erie County; New York","1820","337",
"1400000US36029001601","Census Tract 16.01; Erie County; New York","1901","576",
"1400000US36029001602","Census Tract 16.02; Erie County; New York","1165","234",
"1400000US36029001700","Census Tract 17; Erie County; New York","2132","490",
"1400000US36029001900","Census Tract 19; Erie County; New York","3253","652",
"1400000US36029002300","Census Tract 23; Erie County; New York","3828","583",
"1400000US36029002400","Census Tract 24; Erie County; New York","4320","670",
"1400000US36029002502","Census Tract 25.02; Erie County; New York","1895","296",
"1400000US36029002703","Census Tract 27.03; Erie County; New York","1504","311",
"1400000US36029002704","Census Tract 27.04; Erie County; New York","2197","677",
"1400000US36029002801","Census Tract 28.01; Erie County; New York","1686","425",
"1400000US36029002802","Census Tract 28.02; Erie County; New York","1070","240",
"1400000US36029002900","Census Tract 29; Erie County; New York","2314","447",
"1400000US36029003000","Census Tract 30; Erie County; New York","2992","710",
"1400000US36029003100","Census Tract 31; Erie County; New York","2270","481",
"1400000US36029003301","Census Tract 33.01; Erie County; New York","3886","789",
"1400000US36029003302","Census Tract 33.02; Erie County; New York","3172","660",
"1400000US36029003400","Census Tract 34; Erie County; New York","2828","612",
"1400000US36029003501","Census Tract 35.01; Erie County; New York","1503","366",
"1400000US36029003502","Census Tract 35.02; Erie County; New York","1977","596",
"1400000US36029003600","Census Tract 36; Erie County; New York","2859","514",
"1400000US36029003700","Census Tract 37; Erie County; New York","4202","670",
"1400000US36029003800","Census Tract 38; Erie County; New York","3398","552",
"1400000US36029003901","Census Tract 39.01; Erie County; New York","1219","344",
"1400000US36029004002","Census Tract 40.02; Erie County; New York","1318","424",
"1400000US36029004003","Census Tract 40.03; Erie County; New York","3329","569",
"1400000US36029004100","Census Tract 41; Erie County; New York","4500","768",
"1400000US36029004200","Census Tract 42; Erie County; New York","3784","715",
"1400000US36029004300","Census Tract 43; Erie County; New York","6969","1238",
"1400000US36029004401","Census Tract 44.01; Erie County; New York","4631","683",
"1400000US36029004402","Census Tract 44.02; Erie County; New York","2698","555",
"1400000US36029004500","Census Tract 45; Erie County; New York","5584","761",
"1400000US36029004601","Census Tract 46.01; Erie County; New York","3852","622",
"1400000US36029004701","Census Tract 47.01; Erie County; New York","2299","367",
"1400000US36029004702","Census Tract 47.02; Erie County; New York","4914","963",
"1400000US36029004800","Census Tract 48; Erie County; New York","4365","684",
"1400000US36029004901","Census Tract 49.01; Erie County; New York","1508","522",
"1400000US36029004902","Census Tract 49.02; Erie County; New York","4255","477",
"1400000US36029005000","Census Tract 50; Erie County; New York","2326","368",
"1400000US36029005100","Census Tract 51; Erie County; New York","4900","635",
"1400000US36029005201","Census Tract 52.01; Erie County; New York","3544","429",
"1400000US36029005202","Census Tract 52.02; Erie County; New York","2911","357",
"1400000US36029005300","Census Tract 53; Erie County; New York","1658","144",
"1400000US36029005400","Census Tract 54; Erie County; New York","4377","504",
"1400000US36029005500","Census Tract 55; Erie County; New York","4207","766",
"1400000US36029005600","Census Tract 56; Erie County; New York","4879","762",
"1400000US36029005700","Census Tract 57; Erie County; New York","3289","753",
"1400000US36029005801","Census Tract 58.01; Erie County; New York","3710","609",
"1400000US36029005802","Census Tract 58.02; Erie County; New York","5467","756",
"1400000US36029005900","Census Tract 59; Erie County; New York","4217","743",
"1400000US36029006100","Census Tract 61; Erie County; New York","4755","861",
"1400000US36029006301","Census Tract 63.01; Erie County; New York","4702","776",
"1400000US36029006302","Census Tract 63.02; Erie County; New York","2404","339",
"1400000US36029006501","Census Tract 65.01; Erie County; New York","2886","404",
"1400000US36029006601","Census Tract 66.01; Erie County; New York","2369","669",
"1400000US36029006602","Census Tract 66.02; Erie County; New York","2381","483",
"1400000US36029006701","Census Tract 67.01; Erie County; New York","3639","705",
"1400000US36029006702","Census Tract 67.02; Erie County; New York","3590","631",
"1400000US36029006801","Census Tract 68.01; Erie County; New York","1341","548",
"1400000US36029006802","Census Tract 68.02; Erie County; New York","2188","326",
"1400000US36029006901","Census Tract 69.01; Erie County; New York","4221","795",
"1400000US36029006903","Census Tract 69.03; Erie County; New York","1771","365",
"1400000US36029006904","Census Tract 69.04; Erie County; New York","2442","387",
"1400000US36029007000","Census Tract 70; Erie County; New York","3401","487",
"1400000US36029007102","Census Tract 71.02; Erie County; New York","2572","400",
"1400000US36029007103","Census Tract 71.03; Erie County; New York","1608","509",
"1400000US36029007104","Census Tract 71.04; Erie County; New York","3142","464",
"1400000US36029007202","Census Tract 72.02; Erie County; New York","1519","193",
"1400000US36029007303","Census Tract 73.03; Erie County; New York","7067","558",
"1400000US36029007304","Census Tract 73.04; Erie County; New York","6304","592",
"1400000US36029007305","Census Tract 73.05; Erie County; New York","2449","362",
"1400000US36029007306","Census Tract 73.06; Erie County; New York","5596","777",
"1400000US36029007600","Census Tract 76; Erie County; New York","2906","319",
"1400000US36029007700","Census Tract 77; Erie County; New York","4676","646",
"1400000US36029007800","Census Tract 78; Erie County; New York","5387","717",
"1400000US36029007901","Census Tract 79.01; Erie County; New York","3098","568",
"1400000US36029007902","Census Tract 79.02; Erie County; New York","6704","1030",
"1400000US36029007903","Census Tract 79.03; Erie County; New York","2996","362",
"1400000US36029007904","Census Tract 79.04; Erie County; New York","2771","196",
"1400000US36029007905","Census Tract 79.05; Erie County; New York","4340","518",
"1400000US36029008001","Census Tract 80.01; Erie County; New York","5250","579",
"1400000US36029008002","Census Tract 80.02; Erie County; New York","5569","931",
"1400000US36029008003","Census Tract 80.03; Erie County; New York","4842","645",
"1400000US36029008101","Census Tract 81.01; Erie County; New York","6255","891",
"1400000US36029008102","Census Tract 81.02; Erie County; New York","4085","364",
"1400000US36029008201","Census Tract 82.01; Erie County; New York","2746","387",
"1400000US36029008202","Census Tract 82.02; Erie County; New York","3874","418",
"1400000US36029008300","Census Tract 83; Erie County; New York","2270","519",
"1400000US36029008400","Census Tract 84; Erie County; New York","2410","426",
"1400000US36029008500","Census Tract 85; Erie County; New York","2459","277",
"1400000US36029008600","Census Tract 86; Erie County; New York","4691","623",
"1400000US36029008700","Census Tract 87; Erie County; New York","4511","569",
"1400000US36029008800","Census Tract 88; Erie County; New York","3494","482",
"1400000US36029008900","Census Tract 89; Erie County; New York","4354","473",
"1400000US36029009004","Census Tract 90.04; Erie County; New York","3938","682",
"1400000US36029009007","Census Tract 90.07; Erie County; New York","7433","622",
"1400000US36029009008","Census Tract 90.08; Erie County; New York","4687","383",
"1400000US36029009009","Census Tract 90.09; Erie County; New York","6161","974",
"1400000US36029009010","Census Tract 90.10; Erie County; New York","6480","1015",
"1400000US36029009011","Census Tract 90.11; Erie County; New York","2860","283",
"1400000US36029009012","Census Tract 90.12; Erie County; New York","4128","472",
"1400000US36029009104","Census Tract 91.04; Erie County; New York","4345","400",
"1400000US36029009106","Census Tract 91.06; Erie County; New York","3461","699",
"1400000US36029009107","Census Tract 91.07; Erie County; New York","6801","1188",
"1400000US36029009109","Census Tract 91.09; Erie County; New York","3167","324",
"1400000US36029009110","Census Tract 91.10; Erie County; New York","5642","68",
"1400000US36029009112","Census Tract 91.12; Erie County; New York","3100","301",
"1400000US36029009113","Census Tract 91.13; Erie County; New York","7031","561",
"1400000US36029009114","Census Tract 91.14; Erie County; New York","3984","484",
"1400000US36029009115","Census Tract 91.15; Erie County; New York","3811","391",
"1400000US36029009116","Census Tract 91.16; Erie County; New York","6264","697",
"1400000US36029009200","Census Tract 92; Erie County; New York","4210","686",
"1400000US36029009301","Census Tract 93.01; Erie County; New York","4824","557",
"1400000US36029009302","Census Tract 93.02; Erie County; New York","3130","490",
"1400000US36029009401","Census Tract 94.01; Erie County; New York","6057","697",
"1400000US36029009402","Census Tract 94.02; Erie County; New York","4480","461",
"1400000US36029009501","Census Tract 95.01; Erie County; New York","4990","567",
"1400000US36029009503","Census Tract 95.03; Erie County; New York","2218","334",
"1400000US36029009504","Census Tract 95.04; Erie County; New York","5082","1118",
"1400000US36029009601","Census Tract 96.01; Erie County; New York","1562","224",
"1400000US36029009602","Census Tract 96.02; Erie County; New York","5377","581",
"1400000US36029009701","Census Tract 97.01; Erie County; New York","3025","349",
"1400000US36029009702","Census Tract 97.02; Erie County; New York","4453","354",
"1400000US36029009800","Census Tract 98; Erie County; New York","1743","273",
"1400000US36029009900","Census Tract 99; Erie County; New York","3762","18",
"1400000US36029010001","Census Tract 100.01; Erie County; New York","3488","500",
"1400000US36029010002","Census Tract 100.02; Erie County; New York","4206","429",
"1400000US36029010003","Census Tract 100.03; Erie County; New York","3497","357",
"1400000US36029010101","Census Tract 101.01; Erie County; New York","4390","457",
"1400000US36029010102","Census Tract 101.02; Erie County; New York","4265","453",
"1400000US36029010103","Census Tract 101.03; Erie County; New York","3889","722",
"1400000US36029010201","Census Tract 102.01; Erie County; New York","2519","203",
"1400000US36029010202","Census Tract 102.02; Erie County; New York","4975","546",
"1400000US36029010300","Census Tract 103; Erie County; New York","1303","243",
"1400000US36029010400","Census Tract 104; Erie County; New York","2421","397",
"1400000US36029010500","Census Tract 105; Erie County; New York","2763","414",
"1400000US36029010600","Census Tract 106; Erie County; New York","2367","498",
"1400000US36029010700","Census Tract 107; Erie County; New York","2489","360",
"1400000US36029010803","Census Tract 108.03; Erie County; New York","2067","518",
"1400000US36029010804","Census Tract 108.04; Erie County; New York","4477","760",
"1400000US36029010805","Census Tract 108.05; Erie County; New York","4783","701",
"1400000US36029010807","Census Tract 108.07; Erie County; New York","5047","582",
"1400000US36029010808","Census Tract 108.08; Erie County; New York","3997","495",
"1400000US36029010809","Census Tract 108.09; Erie County; New York","2894","322",
"1400000US36029010901","Census Tract 109.01; Erie County; New York","2336","321",
"1400000US36029010902","Census Tract 109.02; Erie County; New York","4144","655",
"1400000US36029011000","Census Tract 110; Erie County; New York","1994","254",
"1400000US36029011100","Census Tract 111; Erie County; New York","2180","272",
"1400000US36029011201","Census Tract 112.01; Erie County; New York","1993","522",
"1400000US36029011202","Census Tract 112.02; Erie County; New York","4754","463",
"1400000US36029011300","Census Tract 113; Erie County; New York","4318","680",
"1400000US36029011400","Census Tract 114; Erie County; New York","2493","428",
"1400000US36029011500","Census Tract 115; Erie County; New York","1369","206",
"1400000US36029011600","Census Tract 116; Erie County; New York","2019","355",
"1400000US36029011700","Census Tract 117; Erie County; New York","4106","387",
"1400000US36029011800","Census Tract 118; Erie County; New York","3790","579",
"1400000US36029012001","Census Tract 120.01; Erie County; New York","4718","642",
"1400000US36029012002","Census Tract 120.02; Erie County; New York","3664","418",
"1400000US36029012003","Census Tract 120.03; Erie County; New York","5110","584",
"1400000US36029012300","Census Tract 123; Erie County; New York","3838","573",
"1400000US36029012400","Census Tract 124; Erie County; New York","2428","484",
"1400000US36029012501","Census Tract 125.01; Erie County; New York","4350","521",
"1400000US36029012502","Census Tract 125.02; Erie County; New York","2382","367",
"1400000US36029012800","Census Tract 128; Erie County; New York","2551","27",
"1400000US36029012902","Census Tract 129.02; Erie County; New York","4358","604",
"1400000US36029012903","Census Tract 129.03; Erie County; New York","2881","408",
"1400000US36029012904","Census Tract 129.04; Erie County; New York","3738","481",
"1400000US36029013001","Census Tract 130.01; Erie County; New York","2937","268",
"1400000US36029013002","Census Tract 130.02; Erie County; New York","5590","893",
"1400000US36029013101","Census Tract 131.01; Erie County; New York","6498","593",
"1400000US36029013103","Census Tract 131.03; Erie County; New York","4704","781",
"1400000US36029013104","Census Tract 131.04; Erie County; New York","4592","594",
"1400000US36029013201","Census Tract 132.01; Erie County; New York","6503","708",
"1400000US36029013202","Census Tract 132.02; Erie County; New York","5324","569",
"1400000US36029013300","Census Tract 133; Erie County; New York","3667","427",
"1400000US36029013400","Census Tract 134; Erie County; New York","6639","563",
"1400000US36029013501","Census Tract 135.01; Erie County; New York","7037","514",
"1400000US36029013502","Census Tract 135.02; Erie County; New York","7077","825",
"1400000US36029013600","Census Tract 136; Erie County; New York","3069","212",
"1400000US36029013701","Census Tract 137.01; Erie County; New York","6328","779",
"1400000US36029013702","Census Tract 137.02; Erie County; New York","6192","686",
"1400000US36029013801","Census Tract 138.01; Erie County; New York","2225","359",
"1400000US36029013802","Census Tract 138.02; Erie County; New York","5534","454",
"1400000US36029013900","Census Tract 139; Erie County; New York","2337","257",
"1400000US36029014000","Census Tract 140; Erie County; New York","3784","321",
"1400000US36029014101","Census Tract 141.01; Erie County; New York","6087","695",
"1400000US36029014102","Census Tract 141.02; Erie County; New York","5605","698",
"1400000US36029014204","Census Tract 142.04; Erie County; New York","4177","394",
"1400000US36029014206","Census Tract 142.06; Erie County; New York","8038","701",
"1400000US36029014207","Census Tract 142.07; Erie County; New York","5255","645",
"1400000US36029014208","Census Tract 142.08; Erie County; New York","6590","532",
"1400000US36029014209","Census Tract 142.09; Erie County; New York","4773","643",
"1400000US36029014300","Census Tract 143; Erie County; New York","5844","509",
"1400000US36029014400","Census Tract 144; Erie County; New York","4316","507",
"1400000US36029014501","Census Tract 145.01; Erie County; New York","3745","308",
"1400000US36029014502","Census Tract 145.02; Erie County; New York","2175","305",
"1400000US36029014601","Census Tract 146.01; Erie County; New York","5528","778",
"1400000US36029014603","Census Tract 146.03; Erie County; New York","4634","474",
"1400000US36029014605","Census Tract 146.05; Erie County; New York","3802","368",
"1400000US36029014606","Census Tract 146.06; Erie County; New York","4156","461",
"1400000US36029014701","Census Tract 147.01; Erie County; New York","5687","579",
"1400000US36029014703","Census Tract 147.03; Erie County; New York","4994","739",
"1400000US36029014704","Census Tract 147.04; Erie County; New York","4067","420",
"1400000US36029014801","Census Tract 148.01; Erie County; New York","2594","276",
"1400000US36029014804","Census Tract 148.04; Erie County; New York","3871","340",
"1400000US36029014805","Census Tract 148.05; Erie County; New York","2222","358",
"1400000US36029014901","Census Tract 149.01; Erie County; New York","2606","24",
"1400000US36029014903","Census Tract 149.03; Erie County; New York","6055","42",
"1400000US36029015001","Census Tract 150.01; Erie County; New York","5196","29",
"1400000US36029015002","Census Tract 150.02; Erie County; New York","3002","30",
"1400000US36029015003","Census Tract 150.03; Erie County; New York","3282","16",
"1400000US36029015101","Census Tract 151.01; Erie County; New York","3143","24",
"1400000US36029015102","Census Tract 151.02; Erie County; New York","2712","25",
"1400000US36029015201","Census Tract 152.01; Erie County; New York","3268","328",
"1400000US36029015202","Census Tract 152.02; Erie County; New York","4692","327",
"1400000US36029015301","Census Tract 153.01; Erie County; New York","4501","382",
"1400000US36029015302","Census Tract 153.02; Erie County; New York","3071","380",
"1400000US36029015401","Census Tract 154.01; Erie County; New York","2693","563",
"1400000US36029015402","Census Tract 154.02; Erie County; New York","4500","415",
"1400000US36029015501","Census Tract 155.01; Erie County; New York","2688","435",
"1400000US36029015503","Census Tract 155.03; Erie County; New York","2170","251",
"1400000US36029015504","Census Tract 155.04; Erie County; New York","3282","361",
"1400000US36029015600","Census Tract 156; Erie County; New York","2160","217",
"1400000US36029015700","Census Tract 157; Erie County; New York","3503","18",
"1400000US36029015800","Census Tract 158; Erie County; New York","4090","21",
"1400000US36029015900","Census Tract 159; Erie County; New York","4223","33",
"1400000US36029016200","Census Tract 162; Erie County; New York","2574","302",
"1400000US36029016300","Census Tract 163; Erie County; New York","2040","373",
"1400000US36029016400","Census Tract 164; Erie County; New York","3153","685",
"1400000US36029016500","Census Tract 165; Erie County; New York","2033","248",
"1400000US36029016600","Census Tract 166; Erie County; New York","2775","718",
"1400000US36029016700","Census Tract 167; Erie County; New York","2146","400",
"1400000US36029016801","Census Tract 168.01; Erie County; New York","1889","392",
"1400000US36029016802","Census Tract 168.02; Erie County; New York","2008","643",
"1400000US36029016900","Census Tract 169; Erie County; New York","4659","529",
"1400000US36029017000","Census Tract 170; Erie County; New York","2486","487",
"1400000US36029017100","Census Tract 171; Erie County; New York","4484","743",
"1400000US36029017200","Census Tract 172; Erie County; New York","2127","386",
"1400000US36029017301","Census Tract 173.01; Erie County; New York","2699","369",
"1400000US36029017302","Census Tract 173.02; Erie County; New York","4354","566",
"1400000US36029017400","Census Tract 174; Erie County; New York","4190","551",
"1400000US36029017501","Census Tract 175.01; Erie County; New York","2151","544",
"1400000US36029017502","Census Tract 175.02; Erie County; New York","3014","545",
"1400000US36029940000","Census Tract 9400; Erie County; New York","1875","222",
"1400000US36029940100","Census Tract 9401; Erie County; New York","23","27",
"1400000US36029980000","Census Tract 9800; Erie County; New York","1824","25",
"1400000US36029980300","Census Tract 9803; Erie County; New York","702","104",
"1400000US36029980400","Census Tract 9804; Erie County; New York","1140","35",
"1400000US36029980500","Census Tract 9805; Erie County; New York","854","41",
"1400000US36029990000","Census Tract 9900; Erie County; New York","0","13",
"1400000US36031960100","Census Tract 9601; Essex County; New York","2544","458",
"1400000US36031960200","Census Tract 9602; Essex County; New York","2567","275",
"1400000US36031960300","Census Tract 9603; Essex County; New York","2918","351",
"1400000US36031960401","Census Tract 9604.01; Essex County; New York","967","146",
"1400000US36031960402","Census Tract 9604.02; Essex County; New York","1272","321",
"1400000US36031960501","Census Tract 9605.01; Essex County; New York","2169","313",
"1400000US36031960502","Census Tract 9605.02; Essex County; New York","3196","341",
"1400000US36031960700","Census Tract 9607; Essex County; New York","1795","212",
"1400000US36031960800","Census Tract 9608; Essex County; New York","1983","368",
"1400000US36031960901","Census Tract 9609.01; Essex County; New York","1323","286",
"1400000US36031960902","Census Tract 9609.02; Essex County; New York","1821","245",
"1400000US36031961001","Census Tract 9610.01; Essex County; New York","1361","357",
"1400000US36031961002","Census Tract 9610.02; Essex County; New York","3268","359",
"1400000US36031961100","Census Tract 9611; Essex County; New York","1869","348",
"1400000US36031961201","Census Tract 9612.01; Essex County; New York","2039","325",
"1400000US36031961202","Census Tract 9612.02; Essex County; New York","2740","324",
"1400000US36031961300","Census Tract 9613; Essex County; New York","1960","277",
"1400000US36031961400","Census Tract 9614; Essex County; New York","1522","152",
"1400000US36033940000","Census Tract 9400; Franklin County; New York","3639","26",
"1400000US36033950200","Census Tract 9502; Franklin County; New York","4567","330",
"1400000US36033950301","Census Tract 9503.01; Franklin County; New York","5370","447",
"1400000US36033950501","Census Tract 9505.01; Franklin County; New York","2915","459",
"1400000US36033950502","Census Tract 9505.02; Franklin County; New York","4517","535",
"1400000US36033950601","Census Tract 9506.01; Franklin County; New York","955","162",
"1400000US36033950701","Census Tract 9507.01; Franklin County; New York","1292","152",
"1400000US36033950800","Census Tract 9508; Franklin County; New York","2318","215",
"1400000US36033950900","Census Tract 9509; Franklin County; New York","3192","266",
"1400000US36033951000","Census Tract 9510; Franklin County; New York","2084","267",
