"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2022 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2022 inflation-adjusted dollars)",
"1400000US36015000100","Census Tract 1; Chemung County; New York","38898","6329",
"1400000US36015000200","Census Tract 2; Chemung County; New York","51146","6715",
"1400000US36015000300","Census Tract 3; Chemung County; New York","-","**",
"1400000US36015000400","Census Tract 4; Chemung County; New York","52101","9881",
"1400000US36015000500","Census Tract 5; Chemung County; New York","60101","9087",
"1400000US36015000600","Census Tract 6; Chemung County; New York","29423","10034",
"1400000US36015000700","Census Tract 7; Chemung County; New York","16851","3278",
"1400000US36015000900","Census Tract 9; Chemung County; New York","54844","23155",
"1400000US36015001000","Census Tract 10; Chemung County; New York","31216","4959",
"1400000US36015001100","Census Tract 11; Chemung County; New York","49618","5818",
"1400000US36015010100","Census Tract 101; Chemung County; New York","61683","6457",
"1400000US36015010200","Census Tract 102; Chemung County; New York","75669","11645",
"1400000US36015010301","Census Tract 103.01; Chemung County; New York","91573","18315",
"1400000US36015010302","Census Tract 103.02; Chemung County; New York","88225","10849",
"1400000US36015010400","Census Tract 104; Chemung County; New York","67357","5387",
"1400000US36015010500","Census Tract 105; Chemung County; New York","48797","8460",
"1400000US36015010600","Census Tract 106; Chemung County; New York","59602","9919",
"1400000US36015010701","Census Tract 107.01; Chemung County; New York","91471","31080",
"1400000US36015010702","Census Tract 107.02; Chemung County; New York","79813","11607",
"1400000US36015010800","Census Tract 108; Chemung County; New York","52713","5419",
"1400000US36015010900","Census Tract 109; Chemung County; New York","92727","15345",
"1400000US36015011000","Census Tract 110; Chemung County; New York","63877","3510",
"1400000US36015011101","Census Tract 111.01; Chemung County; New York","51188","7957",
"1400000US36015011102","Census Tract 111.02; Chemung County; New York","58651","11561",
"1400000US36015011200","Census Tract 112; Chemung County; New York","65333","9562",
"1400000US36017970101","Census Tract 9701.01; Chenango County; New York","66940","8095",
"1400000US36017970102","Census Tract 9701.02; Chenango County; New York","60979","6519",
"1400000US36017970201","Census Tract 9702.01; Chenango County; New York","64750","7598",
"1400000US36017970202","Census Tract 9702.02; Chenango County; New York","58021","3508",
"1400000US36017970300","Census Tract 9703; Chenango County; New York","55688","6954",
"1400000US36017970400","Census Tract 9704; Chenango County; New York","42372","7189",
"1400000US36017970501","Census Tract 9705.01; Chenango County; New York","59000","8531",
"1400000US36017970502","Census Tract 9705.02; Chenango County; New York","80553","12198",
"1400000US36017970601","Census Tract 9706.01; Chenango County; New York","72979","12973",
"1400000US36017970602","Census Tract 9706.02; Chenango County; New York","54231","8646",
"1400000US36017970700","Census Tract 9707; Chenango County; New York","57566","11362",
"1400000US36017970801","Census Tract 9708.01; Chenango County; New York","70462","7872",
"1400000US36017970802","Census Tract 9708.02; Chenango County; New York","66417","7711",
"1400000US36017970901","Census Tract 9709.01; Chenango County; New York","51912","13136",
"1400000US36017970902","Census Tract 9709.02; Chenango County; New York","69682","14312",
"1400000US36017971000","Census Tract 9710; Chenango County; New York","63656","8532",
"1400000US36019100101","Census Tract 1001.01; Clinton County; New York","81266","12862",
"1400000US36019100102","Census Tract 1001.02; Clinton County; New York","51404","6323",
"1400000US36019100200","Census Tract 1002; Clinton County; New York","90665","10316",
"1400000US36019100600","Census Tract 1006; Clinton County; New York","81831","13592",
"1400000US36019100700","Census Tract 1007; Clinton County; New York","71544","12546",
"1400000US36019100800","Census Tract 1008; Clinton County; New York","75114","16183",
"1400000US36019100901","Census Tract 1009.01; Clinton County; New York","49359","14960",
"1400000US36019100902","Census Tract 1009.02; Clinton County; New York","75242","17431",
"1400000US36019101000","Census Tract 1010; Clinton County; New York","87601","16575",
"1400000US36019101600","Census Tract 1016; Clinton County; New York","49605","13456",
"1400000US36019101901","Census Tract 1019.01; Clinton County; New York","103882","32689",
"1400000US36019101902","Census Tract 1019.02; Clinton County; New York","95739","17015",
"1400000US36019102100","Census Tract 1021; Clinton County; New York","78355","16317",
"1400000US36019102200","Census Tract 1022; Clinton County; New York","42574","6793",
"1400000US36019102800","Census Tract 1028; Clinton County; New York","66652","24825",
"1400000US36019103000","Census Tract 1030; Clinton County; New York","-","**",
"1400000US36019103100","Census Tract 1031; Clinton County; New York","23262","8143",
"1400000US36019103200","Census Tract 1032; Clinton County; New York","61899","8564",
"1400000US36019103512","Census Tract 1035.12; Clinton County; New York","61114","7053",
"1400000US36019103800","Census Tract 1038; Clinton County; New York","78068","12169",
"1400000US36019103900","Census Tract 1039; Clinton County; New York","64647","12529",
"1400000US36019104200","Census Tract 1042; Clinton County; New York","58989","14830",
"1400000US36021000100","Census Tract 1; Columbia County; New York","75197","9665",
"1400000US36021000200","Census Tract 2; Columbia County; New York","106944","20330",
"1400000US36021000300","Census Tract 3; Columbia County; New York","101412","9601",
"1400000US36021000401","Census Tract 4.01; Columbia County; New York","82847","15282",
"1400000US36021000402","Census Tract 4.02; Columbia County; New York","93563","17379",
"1400000US36021000500","Census Tract 5; Columbia County; New York","73286","12535",
"1400000US36021000600","Census Tract 6; Columbia County; New York","83162","9030",
"1400000US36021000700","Census Tract 7; Columbia County; New York","85000","25654",
"1400000US36021000800","Census Tract 8; Columbia County; New York","86250","22108",
"1400000US36021000900","Census Tract 9; Columbia County; New York","86118","15029",
"1400000US36021001000","Census Tract 10; Columbia County; New York","79052","16754",
"1400000US36021001100","Census Tract 11; Columbia County; New York","76250","16483",
"1400000US36021001200","Census Tract 12; Columbia County; New York","50841","5734",
"1400000US36021001300","Census Tract 13; Columbia County; New York","39737","11067",
"1400000US36021001400","Census Tract 14; Columbia County; New York","65600","12487",
"1400000US36021001500","Census Tract 15; Columbia County; New York","91875","17515",
"1400000US36021001600","Census Tract 16; Columbia County; New York","109224","23466",
"1400000US36021001700","Census Tract 17; Columbia County; New York","87292","13659",
"1400000US36021001800","Census Tract 18; Columbia County; New York","91667","17327",
"1400000US36021001900","Census Tract 19; Columbia County; New York","92083","17662",
"1400000US36021002000","Census Tract 20; Columbia County; New York","90280","5197",
"1400000US36023970100","Census Tract 9701; Cortland County; New York","67604","13043",
"1400000US36023970201","Census Tract 9702.01; Cortland County; New York","87206","9207",
"1400000US36023970202","Census Tract 9702.02; Cortland County; New York","72447","12857",
"1400000US36023970300","Census Tract 9703; Cortland County; New York","68056","11893",
"1400000US36023970400","Census Tract 9704; Cortland County; New York","62543","5665",
"1400000US36023970500","Census Tract 9705; Cortland County; New York","53085","6140",
"1400000US36023970600","Census Tract 9706; Cortland County; New York","40114","14300",
"1400000US36023970700","Census Tract 9707; Cortland County; New York","81771","8842",
"1400000US36023970800","Census Tract 9708; Cortland County; New York","-","**",
"1400000US36023970900","Census Tract 9709; Cortland County; New York","41369","5031",
"1400000US36023971000","Census Tract 9710; Cortland County; New York","79075","14890",
"1400000US36023971100","Census Tract 9711; Cortland County; New York","62460","5394",
"1400000US36023971200","Census Tract 9712; Cortland County; New York","73313","2891",
"1400000US36025970101","Census Tract 9701.01; Delaware County; New York","49596","6515",
"1400000US36025970102","Census Tract 9701.02; Delaware County; New York","60156","18473",
"1400000US36025970200","Census Tract 9702; Delaware County; New York","74091","9194",
"1400000US36025970300","Census Tract 9703; Delaware County; New York","62277","6582",
"1400000US36025970401","Census Tract 9704.01; Delaware County; New York","67802","37547",
"1400000US36025970402","Census Tract 9704.02; Delaware County; New York","56667","14050",
"1400000US36025970501","Census Tract 9705.01; Delaware County; New York","43766","4499",
"1400000US36025970502","Census Tract 9705.02; Delaware County; New York","57179","4990",
"1400000US36025970601","Census Tract 9706.01; Delaware County; New York","44375","11674",
"1400000US36025970602","Census Tract 9706.02; Delaware County; New York","48050","20088",
"1400000US36025970700","Census Tract 9707; Delaware County; New York","67917","9713",
"1400000US36025970800","Census Tract 9708; Delaware County; New York","63333","9672",
"1400000US36025970900","Census Tract 9709; Delaware County; New York","-","**",
"1400000US36025971000","Census Tract 9710; Delaware County; New York","62743","9792",
"1400000US36025971100","Census Tract 9711; Delaware County; New York","51831","7924",
"1400000US36025971200","Census Tract 9712; Delaware County; New York","66212","7711",
"1400000US36025971300","Census Tract 9713; Delaware County; New York","66607","13835",
"1400000US36025971400","Census Tract 9714; Delaware County; New York","59531","10424",
"1400000US36027010000","Census Tract 100; Dutchess County; New York","72003","9231",
"1400000US36027020003","Census Tract 200.03; Dutchess County; New York","108879","10871",
"1400000US36027020004","Census Tract 200.04; Dutchess County; New York","127067","13441",
"1400000US36027020005","Census Tract 200.05; Dutchess County; New York","120313","13703",
"1400000US36027030000","Census Tract 300; Dutchess County; New York","110170","32748",
"1400000US36027040001","Census Tract 400.01; Dutchess County; New York","88352","39315",
"1400000US36027040003","Census Tract 400.03; Dutchess County; New York","91713","15251",
"1400000US36027050102","Census Tract 501.02; Dutchess County; New York","115446","19093",
"1400000US36027050103","Census Tract 501.03; Dutchess County; New York","129518","15575",
"1400000US36027050104","Census Tract 501.04; Dutchess County; New York","160294","29156",
"1400000US36027050203","Census Tract 502.03; Dutchess County; New York","118911","27551",
"1400000US36027050204","Census Tract 502.04; Dutchess County; New York","159063","14775",
"1400000US36027050205","Census Tract 502.05; Dutchess County; New York","127713","18554",
"1400000US36027060100","Census Tract 601; Dutchess County; New York","94964","28453",
"1400000US36027060201","Census Tract 602.01; Dutchess County; New York","101544","15726",
"1400000US36027060202","Census Tract 602.02; Dutchess County; New York","69395","17772",
"1400000US36027060301","Census Tract 603.01; Dutchess County; New York","100856","6107",
"1400000US36027060302","Census Tract 603.02; Dutchess County; New York","89769","13171",
"1400000US36027060400","Census Tract 604; Dutchess County; New York","94205","12520",
"1400000US36027070101","Census Tract 701.01; Dutchess County; New York","100625","29916",
"1400000US36027070102","Census Tract 701.02; Dutchess County; New York","87044","10674",
"1400000US36027070201","Census Tract 702.01; Dutchess County; New York","50515","12613",
"1400000US36027070301","Census Tract 703.01; Dutchess County; New York","90279","13217",
"1400000US36027070401","Census Tract 704.01; Dutchess County; New York","92667","16448",
"1400000US36027080103","Census Tract 801.03; Dutchess County; New York","140642","30829",
"1400000US36027080104","Census Tract 801.04; Dutchess County; New York","113600","24575",
"1400000US36027080201","Census Tract 802.01; Dutchess County; New York","131532","10225",
"1400000US36027080202","Census Tract 802.02; Dutchess County; New York","125000","26384",
"1400000US36027090000","Census Tract 900; Dutchess County; New York","84850","22344",
"1400000US36027100000","Census Tract 1000; Dutchess County; New York","80450","21266",
"1400000US36027110003","Census Tract 1100.03; Dutchess County; New York","143133","19135",
"1400000US36027110004","Census Tract 1100.04; Dutchess County; New York","104444","14475",
"1400000US36027110005","Census Tract 1100.05; Dutchess County; New York","82375","15513",
"1400000US36027120000","Census Tract 1200; Dutchess County; New York","81875","13619",
"1400000US36027130003","Census Tract 1300.03; Dutchess County; New York","93278","14614",
"1400000US36027130004","Census Tract 1300.04; Dutchess County; New York","145682","8759",
"1400000US36027130005","Census Tract 1300.05; Dutchess County; New York","97813","20420",
"1400000US36027140101","Census Tract 1401.01; Dutchess County; New York","91078","12738",
"1400000US36027140201","Census Tract 1402.01; Dutchess County; New York","58462","20988",
"1400000US36027140202","Census Tract 1402.02; Dutchess County; New York","88319","22948",
"1400000US36027140301","Census Tract 1403.01; Dutchess County; New York","51920","20729",
"1400000US36027140302","Census Tract 1403.02; Dutchess County; New York","106103","26601",
"1400000US36027140400","Census Tract 1404; Dutchess County; New York","131625","10803",
"1400000US36027140500","Census Tract 1405; Dutchess County; New York","71667","14756",
"1400000US36027140602","Census Tract 1406.02; Dutchess County; New York","115833","25815",
"1400000US36027140700","Census Tract 1407; Dutchess County; New York","136103","11109",
"1400000US36027140801","Census Tract 1408.01; Dutchess County; New York","113073","23421",
"1400000US36027150003","Census Tract 1500.03; Dutchess County; New York","87734","17888",
"1400000US36027150004","Census Tract 1500.04; Dutchess County; New York","112457","17990",
"1400000US36027150005","Census Tract 1500.05; Dutchess County; New York","136172","29268",
"1400000US36027150006","Census Tract 1500.06; Dutchess County; New York","90750","36828",
"1400000US36027160003","Census Tract 1600.03; Dutchess County; New York","117500","45898",
"1400000US36027160004","Census Tract 1600.04; Dutchess County; New York","113880","34938",
"1400000US36027160005","Census Tract 1600.05; Dutchess County; New York","73910","17858",
"1400000US36027170000","Census Tract 1700; Dutchess County; New York","96908","36635",
"1400000US36027180001","Census Tract 1800.01; Dutchess County; New York","90380","9725",
"1400000US36027190101","Census Tract 1901.01; Dutchess County; New York","148338","8636",
"1400000US36027190102","Census Tract 1901.02; Dutchess County; New York","92283","24823",
"1400000US36027190203","Census Tract 1902.03; Dutchess County; New York","96563","10510",
"1400000US36027190204","Census Tract 1902.04; Dutchess County; New York","121324","14567",
"1400000US36027190301","Census Tract 1903.01; Dutchess County; New York","83147","16575",
"1400000US36027190401","Census Tract 1904.01; Dutchess County; New York","109265","16147",
"1400000US36027190402","Census Tract 1904.02; Dutchess County; New York","73861","6346",
"1400000US36027200001","Census Tract 2000.01; Dutchess County; New York","80750","42537",
"1400000US36027200002","Census Tract 2000.02; Dutchess County; New York","71477","33791",
"1400000US36027210101","Census Tract 2101.01; Dutchess County; New York","77090","21092",
"1400000US36027210201","Census Tract 2102.01; Dutchess County; New York","95417","24926",
"1400000US36027210301","Census Tract 2103.01; Dutchess County; New York","113827","8605",
"1400000US36027220101","Census Tract 2201.01; Dutchess County; New York","51198","18017",
"1400000US36027220102","Census Tract 2201.02; Dutchess County; New York","40673","39256",
"1400000US36027220201","Census Tract 2202.01; Dutchess County; New York","54097","30390",
"1400000US36027220300","Census Tract 2203; Dutchess County; New York","33805","11247",
"1400000US36027220700","Census Tract 2207; Dutchess County; New York","53333","12036",
"1400000US36027220801","Census Tract 2208.01; Dutchess County; New York","64602","19339",
"1400000US36027220901","Census Tract 2209.01; Dutchess County; New York","51442","8031",
"1400000US36027221001","Census Tract 2210.01; Dutchess County; New York","110533","16454",
"1400000US36027221100","Census Tract 2211; Dutchess County; New York","46913","9782",
"1400000US36027300000","Census Tract 3000; Dutchess County; New York","61554","10181",
"1400000US36027410000","Census Tract 4100; Dutchess County; New York","94702","17281",
"1400000US36027610000","Census Tract 6100; Dutchess County; New York","-","**",
"1400000US36027640001","Census Tract 6400.01; Dutchess County; New York","-","**",
"1400000US36027640002","Census Tract 6400.02; Dutchess County; New York","-","**",
"1400000US36029000110","Census Tract 1.10; Erie County; New York","48403","7037",
"1400000US36029000200","Census Tract 2; Erie County; New York","52558","8102",
"1400000US36029000500","Census Tract 5; Erie County; New York","29079","12545",
"1400000US36029000600","Census Tract 6; Erie County; New York","85785","16216",
"1400000US36029000700","Census Tract 7; Erie County; New York","87500","17958",
"1400000US36029000800","Census Tract 8; Erie County; New York","75223","17719",
"1400000US36029000900","Census Tract 9; Erie County; New York","68655","8195",
"1400000US36029001000","Census Tract 10; Erie County; New York","56250","21085",
"1400000US36029001100","Census Tract 11; Erie County; New York","37028","16126",
"1400000US36029001403","Census Tract 14.03; Erie County; New York","23750","12363",
"1400000US36029001404","Census Tract 14.04; Erie County; New York","11364","2159",
"1400000US36029001500","Census Tract 15; Erie County; New York","36667","21020",
"1400000US36029001601","Census Tract 16.01; Erie County; New York","28365","20124",
"1400000US36029001602","Census Tract 16.02; Erie County; New York","21597","7322",
"1400000US36029001700","Census Tract 17; Erie County; New York","26250","20512",
"1400000US36029001900","Census Tract 19; Erie County; New York","58070","13194",
"1400000US36029002300","Census Tract 23; Erie County; New York","32759","7106",
"1400000US36029002400","Census Tract 24; Erie County; New York","39630","5954",
"1400000US36029002502","Census Tract 25.02; Erie County; New York","26455","12174",
"1400000US36029002703","Census Tract 27.03; Erie County; New York","16045","4857",
"1400000US36029002704","Census Tract 27.04; Erie County; New York","39657","19527",
"1400000US36029002801","Census Tract 28.01; Erie County; New York","18632","6140",
"1400000US36029002802","Census Tract 28.02; Erie County; New York","27885","11048",
"1400000US36029002900","Census Tract 29; Erie County; New York","39418","10469",
"1400000US36029003000","Census Tract 30; Erie County; New York","32500","10654",
"1400000US36029003100","Census Tract 31; Erie County; New York","29451","25397",
"1400000US36029003301","Census Tract 33.01; Erie County; New York","47366","19782",
"1400000US36029003302","Census Tract 33.02; Erie County; New York","36914","13535",
"1400000US36029003400","Census Tract 34; Erie County; New York","28763","8546",
"1400000US36029003501","Census Tract 35.01; Erie County; New York","17108","14843",
"1400000US36029003502","Census Tract 35.02; Erie County; New York","-","**",
"1400000US36029003600","Census Tract 36; Erie County; New York","34637","5690",
"1400000US36029003700","Census Tract 37; Erie County; New York","33713","11289",
"1400000US36029003800","Census Tract 38; Erie County; New York","35840","13415",
"1400000US36029003901","Census Tract 39.01; Erie County; New York","-","**",
"1400000US36029004002","Census Tract 40.02; Erie County; New York","38958","21383",
"1400000US36029004003","Census Tract 40.03; Erie County; New York","31758","9498",
"1400000US36029004100","Census Tract 41; Erie County; New York","37207","5813",
"1400000US36029004200","Census Tract 42; Erie County; New York","31591","16981",
"1400000US36029004300","Census Tract 43; Erie County; New York","44123","9162",
"1400000US36029004401","Census Tract 44.01; Erie County; New York","48467","6809",
"1400000US36029004402","Census Tract 44.02; Erie County; New York","20363","12286",
"1400000US36029004500","Census Tract 45; Erie County; New York","100632","10016",
"1400000US36029004601","Census Tract 46.01; Erie County; New York","67076","4064",
"1400000US36029004701","Census Tract 47.01; Erie County; New York","42250","39402",
"1400000US36029004702","Census Tract 47.02; Erie County; New York","35466","7097",
"1400000US36029004800","Census Tract 48; Erie County; New York","93375","22938",
"1400000US36029004901","Census Tract 49.01; Erie County; New York","54444","28297",
"1400000US36029004902","Census Tract 49.02; Erie County; New York","76307","21384",
"1400000US36029005000","Census Tract 50; Erie County; New York","54333","23579",
"1400000US36029005100","Census Tract 51; Erie County; New York","52523","17440",
"1400000US36029005201","Census Tract 52.01; Erie County; New York","93947","20150",
"1400000US36029005202","Census Tract 52.02; Erie County; New York","53628","9827",
"1400000US36029005300","Census Tract 53; Erie County; New York","64213","11914",
"1400000US36029005400","Census Tract 54; Erie County; New York","66882","14470",
"1400000US36029005500","Census Tract 55; Erie County; New York","30000","14437",
"1400000US36029005600","Census Tract 56; Erie County; New York","37108","10174",
"1400000US36029005700","Census Tract 57; Erie County; New York","39474","24591",
"1400000US36029005801","Census Tract 58.01; Erie County; New York","42725","9819",
"1400000US36029005802","Census Tract 58.02; Erie County; New York","42614","17064",
"1400000US36029005900","Census Tract 59; Erie County; New York","35410","9265",
"1400000US36029006100","Census Tract 61; Erie County; New York","39302","11333",
"1400000US36029006301","Census Tract 63.01; Erie County; New York","85023","14171",
"1400000US36029006302","Census Tract 63.02; Erie County; New York","81797","17451",
"1400000US36029006501","Census Tract 65.01; Erie County; New York","60341","18251",
"1400000US36029006601","Census Tract 66.01; Erie County; New York","68693","12045",
"1400000US36029006602","Census Tract 66.02; Erie County; New York","67772","27646",
"1400000US36029006701","Census Tract 67.01; Erie County; New York","72566","27561",
"1400000US36029006702","Census Tract 67.02; Erie County; New York","44797","10724",
"1400000US36029006801","Census Tract 68.01; Erie County; New York","69030","8487",
"1400000US36029006802","Census Tract 68.02; Erie County; New York","51173","11772",
"1400000US36029006901","Census Tract 69.01; Erie County; New York","45020","9293",
"1400000US36029006903","Census Tract 69.03; Erie County; New York","70765","16958",
"1400000US36029006904","Census Tract 69.04; Erie County; New York","45701","9540",
"1400000US36029007000","Census Tract 70; Erie County; New York","49103","13484",
"1400000US36029007102","Census Tract 71.02; Erie County; New York","36976","13202",
"1400000US36029007103","Census Tract 71.03; Erie County; New York","32536","11863",
"1400000US36029007104","Census Tract 71.04; Erie County; New York","22005","9625",
"1400000US36029007202","Census Tract 72.02; Erie County; New York","41935","20311",
"1400000US36029007303","Census Tract 73.03; Erie County; New York","92500","7708",
"1400000US36029007304","Census Tract 73.04; Erie County; New York","118879","17269",
"1400000US36029007305","Census Tract 73.05; Erie County; New York","95455","20560",
"1400000US36029007306","Census Tract 73.06; Erie County; New York","110200","30283",
"1400000US36029007600","Census Tract 76; Erie County; New York","50857","10441",
"1400000US36029007700","Census Tract 77; Erie County; New York","67440","6563",
"1400000US36029007800","Census Tract 78; Erie County; New York","58929","13337",
"1400000US36029007901","Census Tract 79.01; Erie County; New York","76469","17988",
"1400000US36029007902","Census Tract 79.02; Erie County; New York","85880","17131",
"1400000US36029007903","Census Tract 79.03; Erie County; New York","74850","8382",
"1400000US36029007904","Census Tract 79.04; Erie County; New York","75579","6924",
"1400000US36029007905","Census Tract 79.05; Erie County; New York","77235","9614",
"1400000US36029008001","Census Tract 80.01; Erie County; New York","93349","10384",
"1400000US36029008002","Census Tract 80.02; Erie County; New York","83649","8798",
"1400000US36029008003","Census Tract 80.03; Erie County; New York","70069","18421",
"1400000US36029008101","Census Tract 81.01; Erie County; New York","66781","10719",
"1400000US36029008102","Census Tract 81.02; Erie County; New York","86636","19678",
"1400000US36029008201","Census Tract 82.01; Erie County; New York","73397","17740",
"1400000US36029008202","Census Tract 82.02; Erie County; New York","52607","7720",
"1400000US36029008300","Census Tract 83; Erie County; New York","56875","9356",
"1400000US36029008400","Census Tract 84; Erie County; New York","57064","20026",
"1400000US36029008500","Census Tract 85; Erie County; New York","92734","12988",
"1400000US36029008600","Census Tract 86; Erie County; New York","77685","21510",
"1400000US36029008700","Census Tract 87; Erie County; New York","65417","13883",
"1400000US36029008800","Census Tract 88; Erie County; New York","72000","21216",
"1400000US36029008900","Census Tract 89; Erie County; New York","108011","16151",
"1400000US36029009004","Census Tract 90.04; Erie County; New York","95781","33977",
"1400000US36029009007","Census Tract 90.07; Erie County; New York","158089","16543",
"1400000US36029009008","Census Tract 90.08; Erie County; New York","70000","14561",
"1400000US36029009009","Census Tract 90.09; Erie County; New York","133179","10101",
"1400000US36029009010","Census Tract 90.10; Erie County; New York","128750","32659",
"1400000US36029009011","Census Tract 90.11; Erie County; New York","122813","21464",
"1400000US36029009012","Census Tract 90.12; Erie County; New York","82011","22047",
"1400000US36029009104","Census Tract 91.04; Erie County; New York","116541","17947",
"1400000US36029009106","Census Tract 91.06; Erie County; New York","77451","16087",
"1400000US36029009107","Census Tract 91.07; Erie County; New York","79629","5390",
"1400000US36029009109","Census Tract 91.09; Erie County; New York","58924","3893",
"1400000US36029009110","Census Tract 91.10; Erie County; New York","-","**",
"1400000US36029009112","Census Tract 91.12; Erie County; New York","48884","15739",
"1400000US36029009113","Census Tract 91.13; Erie County; New York","136578","22715",
"1400000US36029009114","Census Tract 91.14; Erie County; New York","96875","9609",
"1400000US36029009115","Census Tract 91.15; Erie County; New York","38804","16267",
"1400000US36029009116","Census Tract 91.16; Erie County; New York","64634","18572",
"1400000US36029009200","Census Tract 92; Erie County; New York","65756","7668",
"1400000US36029009301","Census Tract 93.01; Erie County; New York","46087","14359",
"1400000US36029009302","Census Tract 93.02; Erie County; New York","80035","8122",
"1400000US36029009401","Census Tract 94.01; Erie County; New York","74399","11394",
"1400000US36029009402","Census Tract 94.02; Erie County; New York","108247","5929",
"1400000US36029009501","Census Tract 95.01; Erie County; New York","119097","21019",
"1400000US36029009503","Census Tract 95.03; Erie County; New York","106042","21228",
"1400000US36029009504","Census Tract 95.04; Erie County; New York","77228","11649",
"1400000US36029009601","Census Tract 96.01; Erie County; New York","76806","23913",
"1400000US36029009602","Census Tract 96.02; Erie County; New York","82910","25888",
"1400000US36029009701","Census Tract 97.01; Erie County; New York","69091","21093",
"1400000US36029009702","Census Tract 97.02; Erie County; New York","75000","4892",
"1400000US36029009800","Census Tract 98; Erie County; New York","69728","10033",
"1400000US36029009900","Census Tract 99; Erie County; New York","65717","9108",
"1400000US36029010001","Census Tract 100.01; Erie County; New York","69700","9747",
"1400000US36029010002","Census Tract 100.02; Erie County; New York","48424","18189",
"1400000US36029010003","Census Tract 100.03; Erie County; New York","63140","12038",
"1400000US36029010101","Census Tract 101.01; Erie County; New York","66158","7845",
"1400000US36029010102","Census Tract 101.02; Erie County; New York","41362","5582",
"1400000US36029010103","Census Tract 101.03; Erie County; New York","73333","13486",
"1400000US36029010201","Census Tract 102.01; Erie County; New York","82118","16792",
"1400000US36029010202","Census Tract 102.02; Erie County; New York","59143","16489",
"1400000US36029010300","Census Tract 103; Erie County; New York","48958","24045",
"1400000US36029010400","Census Tract 104; Erie County; New York","53958","12010",
"1400000US36029010500","Census Tract 105; Erie County; New York","63421","10478",
"1400000US36029010600","Census Tract 106; Erie County; New York","64271","13599",
"1400000US36029010700","Census Tract 107; Erie County; New York","61238","13725",
"1400000US36029010803","Census Tract 108.03; Erie County; New York","70329","15769",
"1400000US36029010804","Census Tract 108.04; Erie County; New York","76473","8446",
"1400000US36029010805","Census Tract 108.05; Erie County; New York","76962","3642",
"1400000US36029010807","Census Tract 108.07; Erie County; New York","64544","14074",
"1400000US36029010808","Census Tract 108.08; Erie County; New York","67750","12700",
"1400000US36029010809","Census Tract 108.09; Erie County; New York","92813","8374",
"1400000US36029010901","Census Tract 109.01; Erie County; New York","70019","9968",
"1400000US36029010902","Census Tract 109.02; Erie County; New York","50379","17626",
"1400000US36029011000","Census Tract 110; Erie County; New York","57765","6864",
"1400000US36029011100","Census Tract 111; Erie County; New York","66615","7256",
"1400000US36029011201","Census Tract 112.01; Erie County; New York","120625","29613",
"1400000US36029011202","Census Tract 112.02; Erie County; New York","61141","11805",
"1400000US36029011300","Census Tract 113; Erie County; New York","66172","15338",
"1400000US36029011400","Census Tract 114; Erie County; New York","58889","19143",
"1400000US36029011500","Census Tract 115; Erie County; New York","51488","28587",
"1400000US36029011600","Census Tract 116; Erie County; New York","61172","3163",
"1400000US36029011700","Census Tract 117; Erie County; New York","67063","6332",
"1400000US36029011800","Census Tract 118; Erie County; New York","73510","10656",
"1400000US36029012001","Census Tract 120.01; Erie County; New York","77500","16428",
"1400000US36029012002","Census Tract 120.02; Erie County; New York","104563","20241",
"1400000US36029012003","Census Tract 120.03; Erie County; New York","106131","17381",
"1400000US36029012300","Census Tract 123; Erie County; New York","38132","7718",
"1400000US36029012400","Census Tract 124; Erie County; New York","34464","11090",
"1400000US36029012501","Census Tract 125.01; Erie County; New York","58485","8414",
"1400000US36029012502","Census Tract 125.02; Erie County; New York","58306","14582",
"1400000US36029012800","Census Tract 128; Erie County; New York","58611","7827",
"1400000US36029012902","Census Tract 129.02; Erie County; New York","68491","7943",
"1400000US36029012903","Census Tract 129.03; Erie County; New York","63946","9241",
"1400000US36029012904","Census Tract 129.04; Erie County; New York","71731","17529",
"1400000US36029013001","Census Tract 130.01; Erie County; New York","59485","13186",
"1400000US36029013002","Census Tract 130.02; Erie County; New York","66875","17409",
"1400000US36029013101","Census Tract 131.01; Erie County; New York","72967","9420",
"1400000US36029013103","Census Tract 131.03; Erie County; New York","137111","13005",
"1400000US36029013104","Census Tract 131.04; Erie County; New York","103707","22215",
"1400000US36029013201","Census Tract 132.01; Erie County; New York","82176","12364",
"1400000US36029013202","Census Tract 132.02; Erie County; New York","94306","19715",
"1400000US36029013300","Census Tract 133; Erie County; New York","76488","20018",
"1400000US36029013400","Census Tract 134; Erie County; New York","107418","21301",
"1400000US36029013501","Census Tract 135.01; Erie County; New York","98929","10711",
"1400000US36029013502","Census Tract 135.02; Erie County; New York","178139","29332",
"1400000US36029013600","Census Tract 136; Erie County; New York","89939","11436",
"1400000US36029013701","Census Tract 137.01; Erie County; New York","78250","16247",
"1400000US36029013702","Census Tract 137.02; Erie County; New York","103839","20753",
"1400000US36029013801","Census Tract 138.01; Erie County; New York","93194","27499",
"1400000US36029013802","Census Tract 138.02; Erie County; New York","85833","25337",
"1400000US36029013900","Census Tract 139; Erie County; New York","88214","14716",
"1400000US36029014000","Census Tract 140; Erie County; New York","106705","24983",
"1400000US36029014101","Census Tract 141.01; Erie County; New York","90929","11851",
"1400000US36029014102","Census Tract 141.02; Erie County; New York","97143","15984",
